features,feat_list,indices,n_feat,cv5_r2
E_pfrac_CBM + mid_adf_std + mid_nearest_dist,"E_pfrac_CBM,mid_adf_std,mid_nearest_dist","(0, 43, 46)",3,0.06682544448063313
end_adf_max + start_adf_max + start_adf_min,"end_adf_max,start_adf_max,start_adf_min","(8, 52, 54)",3,0.06681706906821967
kpath_total_weight + kstart_degeneracy + mid_adf_max,"kpath_total_weight,kstart_degeneracy,mid_adf_max","(27, 28, 39)",3,0.06676770457182638
end_nearest_dist + kstart_frac_y + start_adf_mean,"end_nearest_dist,kstart_frac_y,start_adf_mean","(15, 30, 53)",3,0.06674530345031533
E_pfrac_relevant + end_adf_min + mid_adf_min,"E_pfrac_relevant,end_adf_min,mid_adf_min","(2, 10, 41)",3,0.06673635810753745
end_adf_max + kmid_frac_y + sum_Z4,"end_adf_max,kmid_frac_y,sum_Z4","(8, 22, 61)",3,0.06665073842665488
kvec_y + min_mass + start_adf_max,"kvec_y,min_mass,start_adf_max","(33, 48, 52)",3,0.0665824062161063
E_pfrac_relevant + kend_frac_z + max_mass,"E_pfrac_relevant,kend_frac_z,max_mass","(2, 20, 37)",3,0.06647812941899003
kend_degeneracy + mean_Z + mid_adf_max,"kend_degeneracy,mean_Z,mid_adf_max","(17, 38, 39)",3,0.06646235855895263
E_pfrac_relevant + kend_frac_z + kpath_angle_deg,"E_pfrac_relevant,kend_frac_z,kpath_angle_deg","(2, 20, 24)",3,0.06644499109880117
end_adf_n_triplets + kpath_angle_deg + start_adf_max,"end_adf_n_triplets,kpath_angle_deg,start_adf_max","(11, 24, 52)",3,0.06642737938780847
end_adf_max + kvec_z + sum_Z4,"end_adf_max,kvec_z,sum_Z4","(8, 34, 61)",3,0.06636295409285295
E_pfrac_VBM + kstart_degeneracy + start_adf_max,"E_pfrac_VBM,kstart_degeneracy,start_adf_max","(1, 28, 52)",3,0.06634163882560014
E_pfrac_CBM + end_adf_min + end_adf_std,"E_pfrac_CBM,end_adf_min,end_adf_std","(0, 10, 12)",3,0.0663124092056208
kend_frac_z + mid_nearest_Z + start_adf_mean,"kend_frac_z,mid_nearest_Z,start_adf_mean","(20, 44, 53)",3,0.06626737694352529
kend_frac_z + mid_nearest_mass + start_adf_mean,"kend_frac_z,mid_nearest_mass,start_adf_mean","(20, 47, 53)",3,0.06626737694352529
kend_frac_z + mid_nearest_Z4 + start_adf_mean,"kend_frac_z,mid_nearest_Z4,start_adf_mean","(20, 45, 53)",3,0.06626737694352529
end_nearest_Z + mid_adf_min + start_adf_std,"end_nearest_Z,mid_adf_min,start_adf_std","(13, 41, 56)",3,0.06623141833884039
end_nearest_mass + mid_adf_min + start_adf_std,"end_nearest_mass,mid_adf_min,start_adf_std","(16, 41, 56)",3,0.06623141833884039
end_nearest_Z4 + mid_adf_min + start_adf_std,"end_nearest_Z4,mid_adf_min,start_adf_std","(14, 41, 56)",3,0.06623141833884039
kpath_interior_degeneracy + start_adf_max + sum_Z4,"kpath_interior_degeneracy,start_adf_max,sum_Z4","(25, 52, 61)",3,0.06613485153212206
end_adf_max + end_adf_min + max_mass,"end_adf_max,end_adf_min,max_mass","(8, 10, 37)",3,0.06612686915274917
end_adf_max + kend_degeneracy + kpath_interior_degeneracy,"end_adf_max,kend_degeneracy,kpath_interior_degeneracy","(8, 17, 25)",3,0.06610349362024244
end_adf_mean + kmid_frac_y + kpath_angle_deg,"end_adf_mean,kmid_frac_y,kpath_angle_deg","(9, 22, 24)",3,0.06606352369086643
kend_frac_y + start_adf_max + start_adf_min,"kend_frac_y,start_adf_max,start_adf_min","(19, 52, 54)",3,0.0660564113002522
kmid_frac_y + start_adf_max + start_adf_mean,"kmid_frac_y,start_adf_max,start_adf_mean","(22, 52, 53)",3,0.0660433993661318
mid_adf_max + start_adf_min + start_adf_n_triplets,"mid_adf_max,start_adf_min,start_adf_n_triplets","(39, 54, 55)",3,0.0660211196882949
kpath_total_weight + max_mass + start_adf_std,"kpath_total_weight,max_mass,start_adf_std","(27, 37, 56)",3,0.0660113386439239
E_pfrac_VBM + band_binary + start_adf_min,"E_pfrac_VBM,band_binary,start_adf_min","(1, 5, 54)",3,0.06600915158643336
E_pfrac_relevant + end_adf_std + radius_mean,"E_pfrac_relevant,end_adf_std,radius_mean","(2, 12, 51)",3,0.06592788547546011
E_pfrac_CBM + ehull + start_adf_mean,"E_pfrac_CBM,ehull,start_adf_mean","(0, 7, 53)",3,0.06590792859657046
end_adf_n_triplets + mean_Z + mid_adf_max,"end_adf_n_triplets,mean_Z,mid_adf_max","(11, 38, 39)",3,0.06590088683831849
E_pfrac_relevant + kpath_real_distance + kstart_degeneracy,"E_pfrac_relevant,kpath_real_distance,kstart_degeneracy","(2, 26, 28)",3,0.06588187552751634
X_diff + start_adf_mean + sum_Z4,"X_diff,start_adf_mean,sum_Z4","(3, 53, 61)",3,0.0658769428967175
E_pfrac_relevant + end_nearest_Z4 + kstart_frac_y,"E_pfrac_relevant,end_nearest_Z4,kstart_frac_y","(2, 14, 30)",3,0.06587437037523407
E_pfrac_relevant + end_nearest_Z + kstart_frac_y,"E_pfrac_relevant,end_nearest_Z,kstart_frac_y","(2, 13, 30)",3,0.06587437037523407
E_pfrac_relevant + end_nearest_mass + kstart_frac_y,"E_pfrac_relevant,end_nearest_mass,kstart_frac_y","(2, 16, 30)",3,0.06587437037523407
end_nearest_dist + kpath_total_weight + start_adf_std,"end_nearest_dist,kpath_total_weight,start_adf_std","(15, 27, 56)",3,0.06587320175449984
E_pfrac_relevant + kmid_frac_z + max_mass,"E_pfrac_relevant,kmid_frac_z,max_mass","(2, 23, 37)",3,0.0658696704310295
kend_degeneracy + kstart_frac_x + start_adf_mean,"kend_degeneracy,kstart_frac_x,start_adf_mean","(17, 29, 53)",3,0.06581783868649016
end_adf_max + kend_degeneracy + max_Z,"end_adf_max,kend_degeneracy,max_Z","(8, 17, 35)",3,0.06581433649198679
end_adf_max + kend_degeneracy + max_Z4,"end_adf_max,kend_degeneracy,max_Z4","(8, 17, 36)",3,0.06581433649198679
E_pfrac_CBM + E_pfrac_relevant + end_nearest_dist,"E_pfrac_CBM,E_pfrac_relevant,end_nearest_dist","(0, 2, 15)",3,0.06573064105697443
max_mass + mid_adf_std + start_adf_mean,"max_mass,mid_adf_std,start_adf_mean","(37, 43, 53)",3,0.06570334574978773
kpath_interior_degeneracy + n_elements + start_adf_mean,"kpath_interior_degeneracy,n_elements,start_adf_mean","(25, 49, 53)",3,0.06567907252471043
end_adf_max + start_adf_max + start_nearest_Z,"end_adf_max,start_adf_max,start_nearest_Z","(8, 52, 57)",3,0.06566889835159351
end_adf_max + start_adf_max + start_nearest_Z4,"end_adf_max,start_adf_max,start_nearest_Z4","(8, 52, 58)",3,0.06566889835159351
end_adf_max + start_adf_max + start_nearest_mass,"end_adf_max,start_adf_max,start_nearest_mass","(8, 52, 60)",3,0.06566889835159351
E_pfrac_relevant + kvec_z + max_mass,"E_pfrac_relevant,kvec_z,max_mass","(2, 34, 37)",3,0.06565120020029316
kstart_frac_y + kstart_frac_z + start_adf_max,"kstart_frac_y,kstart_frac_z,start_adf_max","(30, 31, 52)",3,0.06558906655947876
band_binary + kpath_interior_degeneracy + mean_Z,"band_binary,kpath_interior_degeneracy,mean_Z","(5, 25, 38)",3,0.06558109918954624
kvec_y + start_adf_max + start_adf_std,"kvec_y,start_adf_max,start_adf_std","(33, 52, 56)",3,0.06557520671611221
E_pfrac_VBM + end_nearest_dist + mid_adf_std,"E_pfrac_VBM,end_nearest_dist,mid_adf_std","(1, 15, 43)",3,0.06555040862655774
bandgap + mid_adf_max + start_adf_max,"bandgap,mid_adf_max,start_adf_max","(6, 39, 52)",3,0.0655502670157732
E_pfrac_CBM + n_elements + start_adf_min,"E_pfrac_CBM,n_elements,start_adf_min","(0, 49, 54)",3,0.06554082709424533
E_pfrac_VBM + E_pfrac_relevant + kpath_total_weight,"E_pfrac_VBM,E_pfrac_relevant,kpath_total_weight","(1, 2, 27)",3,0.06550733846133736
E_pfrac_relevant + end_adf_mean + mid_nearest_dist,"E_pfrac_relevant,end_adf_mean,mid_nearest_dist","(2, 9, 46)",3,0.06550101956114704
E_pfrac_relevant + kend_frac_y + max_Z,"E_pfrac_relevant,kend_frac_y,max_Z","(2, 19, 35)",3,0.06548261640800487
E_pfrac_relevant + kend_frac_y + max_Z4,"E_pfrac_relevant,kend_frac_y,max_Z4","(2, 19, 36)",3,0.06548261640800487
kstart_frac_z + mid_adf_max + start_adf_std,"kstart_frac_z,mid_adf_max,start_adf_std","(31, 39, 56)",3,0.06546775999181713
band_binary + end_adf_std + mid_adf_min,"band_binary,end_adf_std,mid_adf_min","(5, 12, 41)",3,0.06546267344099506
kend_frac_x + kmid_frac_x + mid_adf_max,"kend_frac_x,kmid_frac_x,mid_adf_max","(18, 21, 39)",3,0.06544215435950378
mid_nearest_dist + start_adf_mean + start_adf_std,"mid_nearest_dist,start_adf_mean,start_adf_std","(46, 53, 56)",3,0.06539316948975238
kpath_real_distance + start_adf_max + start_adf_n_triplets,"kpath_real_distance,start_adf_max,start_adf_n_triplets","(26, 52, 55)",3,0.065352414187415
mid_adf_max + mid_adf_min + start_adf_max,"mid_adf_max,mid_adf_min,start_adf_max","(39, 41, 52)",3,0.06531073451715677
end_adf_mean + mid_nearest_Z4 + mid_nearest_dist,"end_adf_mean,mid_nearest_Z4,mid_nearest_dist","(9, 45, 46)",3,0.0652944568045561
end_adf_mean + mid_nearest_Z + mid_nearest_dist,"end_adf_mean,mid_nearest_Z,mid_nearest_dist","(9, 44, 46)",3,0.0652944568045561
kpath_real_distance + start_adf_max + start_adf_mean,"kpath_real_distance,start_adf_max,start_adf_mean","(26, 52, 53)",3,0.06528952787126352
end_adf_mean + kpath_angle_deg + max_Z4,"end_adf_mean,kpath_angle_deg,max_Z4","(9, 24, 36)",3,0.06528805707759724
end_adf_mean + kpath_angle_deg + max_Z,"end_adf_mean,kpath_angle_deg,max_Z","(9, 24, 35)",3,0.06528805707759724
E_pfrac_CBM + kpath_angle_deg + start_adf_min,"E_pfrac_CBM,kpath_angle_deg,start_adf_min","(0, 24, 54)",3,0.06527390804615833
mid_adf_max + mid_adf_mean + start_adf_n_triplets,"mid_adf_max,mid_adf_mean,start_adf_n_triplets","(39, 40, 55)",3,0.06526688531659341
mid_adf_max + mid_adf_mean + mid_adf_n_triplets,"mid_adf_max,mid_adf_mean,mid_adf_n_triplets","(39, 40, 42)",3,0.06526688531659341
E_pfrac_relevant + end_adf_min + kpath_total_weight,"E_pfrac_relevant,end_adf_min,kpath_total_weight","(2, 10, 27)",3,0.0652522766830389
end_adf_std + kstart_degeneracy + start_adf_mean,"end_adf_std,kstart_degeneracy,start_adf_mean","(12, 28, 53)",3,0.06523876885959493
kpath_angle_deg + mid_adf_max + sum_Z4,"kpath_angle_deg,mid_adf_max,sum_Z4","(24, 39, 61)",3,0.065222488592995
E_pfrac_relevant + end_nearest_Z4 + radius_mean,"E_pfrac_relevant,end_nearest_Z4,radius_mean","(2, 14, 51)",3,0.06521922166554237
E_pfrac_relevant + end_nearest_Z + radius_mean,"E_pfrac_relevant,end_nearest_Z,radius_mean","(2, 13, 51)",3,0.06521922166554237
E_pfrac_relevant + end_nearest_mass + radius_mean,"E_pfrac_relevant,end_nearest_mass,radius_mean","(2, 16, 51)",3,0.06521922166554237
E_pfrac_VBM + min_mass + radius_mean,"E_pfrac_VBM,min_mass,radius_mean","(1, 48, 51)",3,0.06520428400984457
mean_Z + mid_adf_n_triplets + start_adf_std,"mean_Z,mid_adf_n_triplets,start_adf_std","(38, 42, 56)",3,0.06520298728940174
mean_Z + start_adf_n_triplets + start_adf_std,"mean_Z,start_adf_n_triplets,start_adf_std","(38, 55, 56)",3,0.06520298728940174
E_pfrac_CBM + start_adf_min + start_nearest_mass,"E_pfrac_CBM,start_adf_min,start_nearest_mass","(0, 54, 60)",3,0.06517807897243758
E_pfrac_CBM + start_adf_min + start_nearest_Z,"E_pfrac_CBM,start_adf_min,start_nearest_Z","(0, 54, 57)",3,0.06517807897243758
E_pfrac_CBM + start_adf_min + start_nearest_Z4,"E_pfrac_CBM,start_adf_min,start_nearest_Z4","(0, 54, 58)",3,0.06517807897243758
max_mass + n_elements + start_adf_max,"max_mass,n_elements,start_adf_max","(37, 49, 52)",3,0.06516919161481427
end_adf_mean + kpath_angle_deg + kstart_degeneracy,"end_adf_mean,kpath_angle_deg,kstart_degeneracy","(9, 24, 28)",3,0.06516588477640137
end_adf_max + end_adf_n_triplets + max_mass,"end_adf_max,end_adf_n_triplets,max_mass","(8, 11, 37)",3,0.06515391178754362
X_mean + band_binary + start_adf_max,"X_mean,band_binary,start_adf_max","(4, 5, 52)",3,0.06512569875513516
end_adf_max + mid_adf_min + mid_nearest_mass,"end_adf_max,mid_adf_min,mid_nearest_mass","(8, 41, 47)",3,0.0651077305648324
end_adf_max + mid_adf_min + mid_nearest_Z,"end_adf_max,mid_adf_min,mid_nearest_Z","(8, 41, 44)",3,0.0651077305648324
end_adf_max + mid_adf_min + mid_nearest_Z4,"end_adf_max,mid_adf_min,mid_nearest_Z4","(8, 41, 45)",3,0.0651077305648324
E_pfrac_relevant + kmid_frac_z + kpath_angle_deg,"E_pfrac_relevant,kmid_frac_z,kpath_angle_deg","(2, 23, 24)",3,0.06510411432494596
E_pfrac_CBM + mid_nearest_dist + start_adf_std,"E_pfrac_CBM,mid_nearest_dist,start_adf_std","(0, 46, 56)",3,0.06509186484014717
mid_adf_std + start_adf_std + sum_Z4,"mid_adf_std,start_adf_std,sum_Z4","(43, 56, 61)",3,0.06507575513914292
kend_frac_y + mid_adf_mean + mid_adf_std,"kend_frac_y,mid_adf_mean,mid_adf_std","(19, 40, 43)",3,0.06507327014955974
E_pfrac_relevant + kstart_degeneracy + mean_Z,"E_pfrac_relevant,kstart_degeneracy,mean_Z","(2, 28, 38)",3,0.06503063608379625
E_pfrac_relevant + max_mass + mid_nearest_Z,"E_pfrac_relevant,max_mass,mid_nearest_Z","(2, 37, 44)",3,0.06496504355975181
E_pfrac_relevant + max_mass + mid_nearest_Z4,"E_pfrac_relevant,max_mass,mid_nearest_Z4","(2, 37, 45)",3,0.06496504355975181
E_pfrac_relevant + max_mass + mid_nearest_mass,"E_pfrac_relevant,max_mass,mid_nearest_mass","(2, 37, 47)",3,0.06496504355975181
end_adf_mean + end_nearest_dist + start_adf_mean,"end_adf_mean,end_nearest_dist,start_adf_mean","(9, 15, 53)",3,0.06495168040697248
kend_frac_x + kpath_interior_degeneracy + mid_adf_max,"kend_frac_x,kpath_interior_degeneracy,mid_adf_max","(18, 25, 39)",3,0.0649427538185825
E_pfrac_CBM + end_adf_mean + max_Z4,"E_pfrac_CBM,end_adf_mean,max_Z4","(0, 9, 36)",3,0.0649112381039273
E_pfrac_CBM + end_adf_mean + max_Z,"E_pfrac_CBM,end_adf_mean,max_Z","(0, 9, 35)",3,0.0649112381039273
X_diff + kstart_frac_z + start_adf_mean,"X_diff,kstart_frac_z,start_adf_mean","(3, 31, 53)",3,0.06486862859608171
mid_adf_max + mid_adf_mean + radius_mean,"mid_adf_max,mid_adf_mean,radius_mean","(39, 40, 51)",3,0.0648519971968982
E_pfrac_relevant + kend_frac_z + kmid_frac_y,"E_pfrac_relevant,kend_frac_z,kmid_frac_y","(2, 20, 22)",3,0.06485031994531698
end_adf_max + max_Z + start_nearest_dist,"end_adf_max,max_Z,start_nearest_dist","(8, 35, 59)",3,0.06483149667997241
end_adf_max + max_Z4 + start_nearest_dist,"end_adf_max,max_Z4,start_nearest_dist","(8, 36, 59)",3,0.06483149667997241
X_mean + radius_diff + start_adf_mean,"X_mean,radius_diff,start_adf_mean","(4, 50, 53)",3,0.06478736712364588
E_pfrac_relevant + end_nearest_mass + max_mass,"E_pfrac_relevant,end_nearest_mass,max_mass","(2, 16, 37)",3,0.06478429279217628
E_pfrac_relevant + end_nearest_Z4 + max_mass,"E_pfrac_relevant,end_nearest_Z4,max_mass","(2, 14, 37)",3,0.06478429279217628
E_pfrac_relevant + end_nearest_Z + max_mass,"E_pfrac_relevant,end_nearest_Z,max_mass","(2, 13, 37)",3,0.06478429279217628
kstart_frac_y + radius_diff + start_adf_mean,"kstart_frac_y,radius_diff,start_adf_mean","(30, 50, 53)",3,0.06473253653710738
mid_adf_max + mid_adf_mean + mid_adf_std,"mid_adf_max,mid_adf_mean,mid_adf_std","(39, 40, 43)",3,0.0646851189607126
end_adf_max + kpath_angle_deg + mid_adf_std,"end_adf_max,kpath_angle_deg,mid_adf_std","(8, 24, 43)",3,0.06467305886815902
E_pfrac_VBM + kmid_frac_y + mid_adf_max,"E_pfrac_VBM,kmid_frac_y,mid_adf_max","(1, 22, 39)",3,0.06460123509896484
kstart_frac_z + max_Z + start_adf_mean,"kstart_frac_z,max_Z,start_adf_mean","(31, 35, 53)",3,0.06456920334082787
kstart_frac_z + max_Z4 + start_adf_mean,"kstart_frac_z,max_Z4,start_adf_mean","(31, 36, 53)",3,0.06456920334082787
mid_adf_max + mid_adf_std + mid_nearest_dist,"mid_adf_max,mid_adf_std,mid_nearest_dist","(39, 43, 46)",3,0.06450465681898661
end_adf_mean + kend_frac_z + start_adf_mean,"end_adf_mean,kend_frac_z,start_adf_mean","(9, 20, 53)",3,0.06446604535320496
kend_degeneracy + max_Z + mid_adf_max,"kend_degeneracy,max_Z,mid_adf_max","(17, 35, 39)",3,0.06445659347869877
kend_degeneracy + max_Z4 + mid_adf_max,"kend_degeneracy,max_Z4,mid_adf_max","(17, 36, 39)",3,0.06445659347869877
end_adf_mean + kvec_z + start_adf_mean,"end_adf_mean,kvec_z,start_adf_mean","(9, 34, 53)",3,0.06445053551456754
E_pfrac_VBM + kpath_real_distance + mid_adf_max,"E_pfrac_VBM,kpath_real_distance,mid_adf_max","(1, 26, 39)",3,0.06440568086486195
E_pfrac_relevant + kstart_frac_z + min_mass,"E_pfrac_relevant,kstart_frac_z,min_mass","(2, 31, 48)",3,0.06440202547375777
end_adf_max + kpath_total_weight + kstart_frac_y,"end_adf_max,kpath_total_weight,kstart_frac_y","(8, 27, 30)",3,0.06439708620034243
end_adf_std + end_nearest_Z4 + mid_adf_max,"end_adf_std,end_nearest_Z4,mid_adf_max","(12, 14, 39)",3,0.06437250712672031
end_adf_std + end_nearest_Z + mid_adf_max,"end_adf_std,end_nearest_Z,mid_adf_max","(12, 13, 39)",3,0.06437250712672031
end_adf_std + end_nearest_mass + mid_adf_max,"end_adf_std,end_nearest_mass,mid_adf_max","(12, 16, 39)",3,0.06437250712672031
E_pfrac_CBM + band_binary + end_nearest_mass,"E_pfrac_CBM,band_binary,end_nearest_mass","(0, 5, 16)",3,0.06436954955217947
E_pfrac_CBM + band_binary + end_nearest_Z4,"E_pfrac_CBM,band_binary,end_nearest_Z4","(0, 5, 14)",3,0.06436954955217947
E_pfrac_CBM + band_binary + end_nearest_Z,"E_pfrac_CBM,band_binary,end_nearest_Z","(0, 5, 13)",3,0.06436954955217947
E_pfrac_VBM + kpath_total_weight + start_adf_std,"E_pfrac_VBM,kpath_total_weight,start_adf_std","(1, 27, 56)",3,0.0643528415254165
kvec_x + max_mass + start_adf_max,"kvec_x,max_mass,start_adf_max","(32, 37, 52)",3,0.06432413969512736
E_pfrac_VBM + end_adf_min + mid_adf_mean,"E_pfrac_VBM,end_adf_min,mid_adf_mean","(1, 10, 40)",3,0.06429349194370018
E_pfrac_CBM + X_mean + end_adf_max,"E_pfrac_CBM,X_mean,end_adf_max","(0, 4, 8)",3,0.06425504165852036
end_adf_std + kvec_x + start_adf_max,"end_adf_std,kvec_x,start_adf_max","(12, 32, 52)",3,0.06421784085665402
kend_degeneracy + kstart_degeneracy + start_adf_max,"kend_degeneracy,kstart_degeneracy,start_adf_max","(17, 28, 52)",3,0.06421630164101325
X_mean + max_mass + start_adf_std,"X_mean,max_mass,start_adf_std","(4, 37, 56)",3,0.06421051237383286
E_pfrac_relevant + kend_degeneracy + kstart_frac_x,"E_pfrac_relevant,kend_degeneracy,kstart_frac_x","(2, 17, 29)",3,0.0641098077877161
E_pfrac_relevant + kmid_frac_z + max_Z,"E_pfrac_relevant,kmid_frac_z,max_Z","(2, 23, 35)",3,0.06409794466912828
E_pfrac_relevant + kmid_frac_z + max_Z4,"E_pfrac_relevant,kmid_frac_z,max_Z4","(2, 23, 36)",3,0.06409794466912828
band_binary + end_adf_max + radius_mean,"band_binary,end_adf_max,radius_mean","(5, 8, 51)",3,0.06406407977312276
min_mass + n_elements + start_adf_max,"min_mass,n_elements,start_adf_max","(48, 49, 52)",3,0.06406277073389788
X_diff + kmid_frac_z + start_adf_mean,"X_diff,kmid_frac_z,start_adf_mean","(3, 23, 53)",3,0.06406030358195018
E_pfrac_relevant + end_adf_mean + max_Z,"E_pfrac_relevant,end_adf_mean,max_Z","(2, 9, 35)",3,0.0640131662673282
E_pfrac_relevant + end_adf_mean + max_Z4,"E_pfrac_relevant,end_adf_mean,max_Z4","(2, 9, 36)",3,0.0640131662673282
bandgap + end_adf_max + mid_adf_max,"bandgap,end_adf_max,mid_adf_max","(6, 8, 39)",3,0.06401152306884042
E_pfrac_VBM + band_binary + end_adf_mean,"E_pfrac_VBM,band_binary,end_adf_mean","(1, 5, 9)",3,0.06396124190422536
end_adf_max + end_nearest_Z + kmid_frac_y,"end_adf_max,end_nearest_Z,kmid_frac_y","(8, 13, 22)",3,0.06388138801267591
end_adf_max + end_nearest_mass + kmid_frac_y,"end_adf_max,end_nearest_mass,kmid_frac_y","(8, 16, 22)",3,0.06388138801267591
end_adf_max + end_nearest_Z4 + kmid_frac_y,"end_adf_max,end_nearest_Z4,kmid_frac_y","(8, 14, 22)",3,0.06388138801267591
kmid_frac_z + mid_nearest_Z4 + start_adf_mean,"kmid_frac_z,mid_nearest_Z4,start_adf_mean","(23, 45, 53)",3,0.06387428669120465
kmid_frac_z + mid_nearest_mass + start_adf_mean,"kmid_frac_z,mid_nearest_mass,start_adf_mean","(23, 47, 53)",3,0.06387428669120465
kmid_frac_z + mid_nearest_Z + start_adf_mean,"kmid_frac_z,mid_nearest_Z,start_adf_mean","(23, 44, 53)",3,0.06387428669120465
E_pfrac_relevant + end_adf_min + kpath_interior_degeneracy,"E_pfrac_relevant,end_adf_min,kpath_interior_degeneracy","(2, 10, 25)",3,0.06386340127883436
kend_frac_x + max_Z + mid_adf_max,"kend_frac_x,max_Z,mid_adf_max","(18, 35, 39)",3,0.06384883268657185
kend_frac_x + max_Z4 + mid_adf_max,"kend_frac_x,max_Z4,mid_adf_max","(18, 36, 39)",3,0.06384883268657185
mid_nearest_dist + radius_mean + start_adf_mean,"mid_nearest_dist,radius_mean,start_adf_mean","(46, 51, 53)",3,0.06383180703585545
end_nearest_dist + kstart_frac_x + start_adf_max,"end_nearest_dist,kstart_frac_x,start_adf_max","(15, 29, 52)",3,0.06382491643808601
end_adf_std + min_mass + start_adf_mean,"end_adf_std,min_mass,start_adf_mean","(12, 48, 53)",3,0.06381068303565247
ehull + mid_adf_max + mid_nearest_dist,"ehull,mid_adf_max,mid_nearest_dist","(7, 39, 46)",3,0.06379068694435823
kstart_frac_y + kvec_z + start_adf_mean,"kstart_frac_y,kvec_z,start_adf_mean","(30, 34, 53)",3,0.06374967431395731
end_adf_mean + kpath_real_distance + mid_adf_max,"end_adf_mean,kpath_real_distance,mid_adf_max","(9, 26, 39)",3,0.0637483388446426
end_nearest_Z + mid_adf_std + start_adf_std,"end_nearest_Z,mid_adf_std,start_adf_std","(13, 43, 56)",3,0.06374783077821115
end_nearest_mass + mid_adf_std + start_adf_std,"end_nearest_mass,mid_adf_std,start_adf_std","(16, 43, 56)",3,0.06374783077821115
end_nearest_Z4 + mid_adf_std + start_adf_std,"end_nearest_Z4,mid_adf_std,start_adf_std","(14, 43, 56)",3,0.06374783077821115
kpath_total_weight + start_adf_max + start_adf_min,"kpath_total_weight,start_adf_max,start_adf_min","(27, 52, 54)",3,0.06373644720776292
end_adf_std + mid_adf_max + start_adf_max,"end_adf_std,mid_adf_max,start_adf_max","(12, 39, 52)",3,0.06368502364189883
E_pfrac_CBM + kstart_degeneracy + start_adf_min,"E_pfrac_CBM,kstart_degeneracy,start_adf_min","(0, 28, 54)",3,0.06368239290950288
kstart_degeneracy + start_adf_mean + start_adf_min,"kstart_degeneracy,start_adf_mean,start_adf_min","(28, 53, 54)",3,0.06363522642275579
end_adf_mean + kpath_real_distance + mid_nearest_Z,"end_adf_mean,kpath_real_distance,mid_nearest_Z","(9, 26, 44)",3,0.06363388832818266
end_adf_mean + kpath_real_distance + mid_nearest_mass,"end_adf_mean,kpath_real_distance,mid_nearest_mass","(9, 26, 47)",3,0.06363388832818266
end_adf_mean + kpath_real_distance + mid_nearest_Z4,"end_adf_mean,kpath_real_distance,mid_nearest_Z4","(9, 26, 45)",3,0.06363388832818266
E_pfrac_VBM + X_mean + mid_nearest_dist,"E_pfrac_VBM,X_mean,mid_nearest_dist","(1, 4, 46)",3,0.06362992822103446
E_pfrac_VBM + end_adf_min + kvec_x,"E_pfrac_VBM,end_adf_min,kvec_x","(1, 10, 32)",3,0.06362896994587679
E_pfrac_VBM + max_mass + start_adf_max,"E_pfrac_VBM,max_mass,start_adf_max","(1, 37, 52)",3,0.0636288908356524
E_pfrac_CBM + mid_adf_mean + mid_nearest_mass,"E_pfrac_CBM,mid_adf_mean,mid_nearest_mass","(0, 40, 47)",3,0.06355147304221223
E_pfrac_CBM + mid_adf_mean + mid_nearest_Z4,"E_pfrac_CBM,mid_adf_mean,mid_nearest_Z4","(0, 40, 45)",3,0.06355147304221223
E_pfrac_CBM + mid_adf_mean + mid_nearest_Z,"E_pfrac_CBM,mid_adf_mean,mid_nearest_Z","(0, 40, 44)",3,0.06355147304221223
X_mean + ehull + kvec_x,"X_mean,ehull,kvec_x","(4, 7, 32)",3,0.06352438462564605
end_adf_max + end_nearest_Z4 + kpath_total_weight,"end_adf_max,end_nearest_Z4,kpath_total_weight","(8, 14, 27)",3,0.06351828343211366
end_adf_max + end_nearest_Z + kpath_total_weight,"end_adf_max,end_nearest_Z,kpath_total_weight","(8, 13, 27)",3,0.06351828343211366
end_adf_max + end_nearest_mass + kpath_total_weight,"end_adf_max,end_nearest_mass,kpath_total_weight","(8, 16, 27)",3,0.06351828343211366
max_Z4 + mid_adf_max + mid_adf_mean,"max_Z4,mid_adf_max,mid_adf_mean","(36, 39, 40)",3,0.063510939436538
max_Z + mid_adf_max + mid_adf_mean,"max_Z,mid_adf_max,mid_adf_mean","(35, 39, 40)",3,0.063510939436538
E_pfrac_relevant + kvec_z + max_Z4,"E_pfrac_relevant,kvec_z,max_Z4","(2, 34, 36)",3,0.0634749315465613
